time,angvelx,angvely,angvelz
4.5696063041687,0.1242092,-0.006310772,-0.001245543
4.57958436012268,0.1250468,0.009968527,3.481989e-05
4.5892448425293,0.125689,0.02338284,0.0001479367
4.59964108467102,0.1315878,0.0343285,-0.0007597417
4.6093430519104,0.1287674,0.03456467,-0.002146255
4.61957311630249,0.1216777,0.03275664,-0.003147716
4.62960958480835,0.1199297,0.03242047,-0.003439152
4.63963270187378,0.1149709,0.03406602,-0.004236116
4.6492612361908,0.1082918,0.03627071,-0.00463924
4.65983963012695,0.1023117,0.04060326,-0.003620734
4.6694929599762,0.09629984,0.04469806,-0.003819004
4.67978858947754,0.09341717,0.04154734,-0.004179257
4.68927240371704,0.09256759,0.04313215,-0.004470816
4.69942855834961,0.09104147,0.04803191,-0.004104397
4.70957016944885,0.0977037,0.04539064,-0.005527806
4.71969151496887,0.09296751,0.04459243,-0.005635307
4.72933793067932,0.09135806,0.03839666,-0.007090462
4.73977041244507,0.0870436,0.03005631,-0.006292206
4.74949288368225,0.08278768,0.0267313,-0.006368718
4.76005792617798,0.08416693,0.01360884,-0.007647062
4.76926732063293,0.0908366,0.01180975,-0.006854865
4.77992153167725,0.09313601,0.009078789,-0.007632233
4.78996753692627,0.1022253,0.001776892,-0.009744474
4.79958033561707,0.1032752,-0.008164979,-0.01012409
4.8092577457428,0.1042563,-0.02806582,-0.01093067
4.81944537162781,0.1049839,-0.03634866,-0.0114152
4.82957339286804,0.104438,-0.04184723,-0.01179374
4.83920502662659,0.1104305,-0.05527977,-0.01206476
4.84970045089722,0.1084857,-0.06430761,-0.01217149
4.85982990264893,0.1105918,-0.07118046,-0.01259894
4.86956810951233,0.1107296,-0.07704028,-0.01275116
4.87965273857117,0.1127537,-0.07620429,-0.01278603
4.88934397697449,0.1125087,-0.07203624,-0.01259265
4.89933681488037,0.1167617,-0.06128151,-0.01310137
4.90948581695557,0.1170374,-0.05027063,-0.01308671
4.91924715042114,0.1218919,-0.02911508,-0.01280103
4.9299156665802,0.1146465,-0.0218399,-0.01313488
4.93938231468201,0.120042,-0.00981035,-0.01275771
4.94997549057007,0.1140246,-0.00793967,-0.01335426
4.95958995819092,0.1055589,-0.0139024,-0.01418339
4.96974039077759,0.09797977,-0.0182556,-0.01386012
4.97965145111084,0.0930008,-0.0168125,-0.01394813
4.98926568031311,0.08634195,-0.0166596,-0.01301055
4.9994056224823,0.07954001,-0.0180831,-0.01301693
5.00958514213562,0.09043957,-0.01422875,-0.01378303
5.01938343048096,0.09120067,-0.01153767,-0.01433102
5.02973437309265,0.09187641,-0.01062801,-0.014665
5.03972578048706,0.09411411,-0.008037847,-0.01431432
5.0495240688324,0.1024305,-0.005381857,-0.01490931
5.06018161773682,0.1078891,-0.01120984,-0.01520683
5.06941270828247,0.109595,-0.01362083,-0.01471867
5.07931637763977,0.1133979,-0.01565793,-0.01469565
